,id_left,name_left,is_tbd,geometry,index_right,id_right,name_right,color,feature_id,coordinates,geometry_type
1212,blind-channel-bc-canada,"Blind Channel, BC, Canada",False,POINT (-125.50343684333376 50.412765239933556),141.0,connected-coast,Connected Coast,#939597,connected-coast-0,"[ [ [ -125.02289129999988, 48.964512089999737 ], [ -125.22483705420657, 48.963417670735211 ], [ -125.3642743999999, 49.007252349999945 ] ], [ [ -126.61890059999992, 49.591856019999931 ], [ -126.49358750709344, 49.615634634150148 ], [ -126.38108758963149, 49.652066036289725 ], [ -126.15608775470743, 49.688470190074533 ], [ -126.05444189999996, 49.78104817000019 ] ], [ [ -127.11233571708493, 49.815676682583636 ], [ -126.99983579678073, 49.851955061154278 ], [ -126.98495349999985, 49.884975600000395 ] ], [ [ -126.74178759999992, 49.874918699999931 ], [ -126.80295093625597, 49.906323219004641 ], [ -126.91546085655288, 49.870085656987875 ], [ -126.97171081670484, 49.870085656987875 ], [ -126.98495349999985, 49.884975600000395 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.77483524776397, 50.492427400224173 ], [ -127.88733516806799, 50.474528274380717 ], [ -128.02796006844798, 50.474528274380717 ] ], [ [ -127.58161839999998, 50.599384790000208 ], [ -127.49580677179371, 50.720878251368546 ] ], [ [ -128.03325680000003, 50.442702130000313 ], [ -128.02796006844798, 50.474528274380717 ], [ -128.02813610000001, 50.523905109999937 ] ], [ [ -128.02407260000004, 50.652273109999982 ], [ -127.77483524776397, 50.599660786597823 ], [ -127.58161839999998, 50.599384790000208 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.58161839999998, 50.599384790000208 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.488056, 50.426667000000243 ] ], [ [ -127.37854710000011, 50.030852749999973 ], [ -127.28108692932756, 49.924430189088987 ], [ -127.11233571708493, 49.815676682583636 ] ], [ [ -126.91546085655288, 49.870085656987875 ], [ -126.94066089999995, 49.989339350000236 ] ], [ [ -126.84543780000006, 49.982390510000002 ], [ -126.80295093625597, 49.906323219004641 ] ], [ [ -126.74178759999992, 49.874918699999931 ], [ -126.63420105579999, 49.833814436152586 ] ], [ [ -126.65469529999984, 49.926304859999831 ], [ -126.63420105579999, 49.833814436152586 ], [ -126.60608107572041, 49.688470190074533 ], [ -126.61890059999992, 49.591856019999931 ], [ -126.60608107572041, 49.396473691979516 ], [ -126.49359115540928, 49.359851395258183 ], [ -126.27236909999998, 49.368447179999862 ] ], [ [ -125.98733151404844, 49.213092496770258 ], [ -126.09982143435957, 49.213092496770258 ], [ -126.24047133472175, 49.249817465166835 ], [ -126.29672129487371, 49.341530012554969 ], [ -126.27236909999998, 49.368447179999862 ] ], [ [ -126.05634120000003, 49.27631697999994 ], [ -125.98733151404844, 49.213092496770258 ], [ -125.907312, 49.173502830000245 ], [ -125.90621339999997, 49.152537600000073 ] ], [ [ -125.54668160000001, 48.941831000000334 ], [ -125.43397849999991, 48.95979785999976 ], [ -125.380662, 48.994208740000296 ], [ -125.3642743999999, 49.007252349999945 ] ], [ [ -125.14150869999993, 48.832827880000238 ], [ -125.03336160000001, 48.883163080000081 ] ], [ [ -125.04228309999998, 49.021056359999932 ], [ -125.02289129999988, 48.964512089999737 ] ], [ [ -125.03336160000001, 48.883163080000081 ], [ -125.02289129999988, 48.964512089999737 ] ], [ [ -124.55654750000006, 49.757726279999737 ], [ -124.523809, 49.8358899999998 ] ], [ [ -124.48885459999974, 49.677892319999913 ], [ -124.92826599999999, 49.673512999999708 ] ], [ [ -123.51457759999998, 49.401617049999693 ], [ -123.74983809910962, 49.429010440658146 ], [ -124.08733786002196, 49.538640877995576 ], [ -124.08733786002196, 49.684433099484977 ], [ -123.97483793971757, 49.793491191447217 ], [ -124.17988590000003, 49.783268039999825 ], [ -124.36858766078123, 49.75716572784409 ], [ -124.55654750000006, 49.757726279999737 ] ], [ [ -126.20021409999995, 50.949872629999973 ], [ -126.33733626610179, 50.929748091765752 ], [ -126.50608749792255, 50.929748091765752 ], [ -126.55858745940486, 50.848866325733916 ] ], [ [ -126.75261187443787, 50.61394812106694 ], [ -126.75364097118762, 50.670335528337532 ], [ -126.72551479577369, 50.723769047790427 ], [ -126.6411341485579, 50.759363583946417 ], [ -126.49734715005867, 50.749918472934681 ], [ -126.52864183757086, 50.794934108374719 ], [ -126.55858745940486, 50.848866325733916 ] ], [ [ -126.59874742994063, 50.70054017294747 ], [ -126.6411341485579, 50.670335528337532 ], [ -126.61076460042727, 50.573835184307484 ], [ -126.75261187443787, 50.61394812106694 ], [ -126.84948623675689, 50.633651911109943 ], [ -126.8917167994461, 50.611383449355849 ], [ -127.06857708523999, 50.621468387952099 ], [ -127.15484702194624, 50.631200420382768 ] ], [ [ -125.50343684333376, 50.412765239933556 ], [ -125.5467482017625, 50.377333225908913 ] ], [ [ -125.95901354477375, 50.384344188206263 ], [ -125.83107162474447, 50.388928681529357 ], [ -125.74671168450571, 50.3709967557743 ], [ -125.66233674427777, 50.3709967557743 ], [ -125.5467482017625, 50.377333225908913 ], [ -125.49358824076445, 50.353058050490162 ], [ -125.44561591823906, 50.331395037330658 ], [ -125.41540137561992, 50.300060895732926 ], [ -125.44214123814987, 50.277429856489483 ], [ -125.30261850538005, 50.23583903062007 ] ], [ [ -127.2105123320581, 51.680119439312605 ], [ -127.4623204691525, 51.64504609032705 ], [ -127.54671040936974, 51.575182597478879 ], [ -127.57483538944572, 51.505211554524436 ], [ -127.64481414210549, 51.405570934479677 ] ], [ [ -127.49580677179371, 50.720878251368546 ], [ -127.43420048907284, 50.76400091416258 ], [ -127.406076837626, 50.76400091416258 ], [ -127.237326961433, 50.692788787519305 ], [ -127.1897520459016, 50.612145899404105 ], [ -127.15484280035233, 50.631200420382768 ], [ -127.06857708523999, 50.612542549568801 ], [ -127.00083579607245, 50.582552529196676 ], [ -126.9263371154381, 50.588350919856595 ], [ -126.83111117990482, 50.547685615900775 ], [ -126.7310773328539, 50.550039661516315 ], [ -126.61857741539197, 50.514281479599369 ], [ -126.44982753919888, 50.496396995063854 ], [ -126.2248277042749, 50.478499373021876 ], [ -126.08555943379818, 50.492768476869749 ] ], [ [ -128.72301587142533, 52.262322952134113 ], [ -128.58733467218178, 52.26898811247549 ], [ -128.40536610447592, 52.271593097452715 ] ], [ [ -130.33006983111551, 54.313074999999998 ], [ -130.38751465023, 54.287784565961346 ] ], [ [ -126.08555943379818, 50.492768476869749 ], [ -125.95901354477375, 50.384344188206263 ] ], [ [ -125.18619846628761, 49.919552658402552 ], [ -125.24816842082198, 50.024610000000003 ] ] ]",MultiLineString
1213,toquaht-bay-bc-canada,"Toquaht Bay, BC, Canada",False,POINT (-125.36427438896436 49.00725234555052),,,,,,,
1214,macoah-bc-canada,"Macoah, BC, Canada",False,POINT (-125.38066196907084 48.99420873918211),,,,,,,
1215,salmon-beach-bc-canada,"Salmon Beach, BC, Canada",False,POINT (-125.43397852487394 48.95979786007525),,,,,,,
1216,ucluelet-bc-canada,"Ucluelet, BC, Canada",False,POINT (-125.54668155348666 48.94183099867011),,,,,,,
1217,tofino-bc-canada,"Tofino, BC, Canada",False,POINT (-125.90621343069186 49.15253759749824),,,,,,,
1218,opitsat-bc-canada,"Opitsat, BC, Canada",False,POINT (-125.90731197101252 49.17350282616127),,,,,,,
1219,ahousat-bc-canada,"Ahousat, BC, Canada",False,POINT (-126.0563412065071 49.27631697591595),,,,,,,
1220,hot-springs-cove-bc-canada,"Hot Springs Cove, BC, Canada",False,POINT (-126.27236909683702 49.36844718167606),,,,,,,
1221,yuquot-bc-canada,"Yuquot, BC, Canada",False,POINT (-126.6189005981881 49.59185602164594),,,,,,,
1222,gold-river-bc-canada,"Gold River, BC, Canada",False,POINT (-126.05444190775022 49.781048172407445),,,,,,,
1223,tahsis-bc-canada,"Tahsis, BC, Canada",False,POINT (-126.65469529196682 49.926304862496394),,,,,,,
1224,esperanza-bc-canada,"Esperanza, BC, Canada",False,POINT (-126.7417876315964 49.87491870003231),,,,,,,
1225,zeballos-bc-canada,"Zeballos, BC, Canada",False,POINT (-126.84543784786564 49.98239050630001),,,,,,,
1226,nuchatlaht-bc-canada,"Nuchatlaht, BC, Canada",False,POINT (-126.94066093761482 49.98933935381993),,,,,,,
1227,kyuquot-bc-canada,"Kyuquot, BC, Canada",False,POINT (-127.37854714503781 50.03085274537101),,,,,,,
1228,queens-cove-bc-canada,"Queens Cove, BC, Canada",False,POINT (-126.98495348663047 49.88497560158473),,,,,,,
1229,chatham-point-bc-canada,"Chatham Point, BC, Canada",False,POINT (-125.44561591823906 50.33139503733066),141.0,connected-coast,Connected Coast,#939597,connected-coast-0,"[ [ [ -125.02289129999988, 48.964512089999737 ], [ -125.22483705420657, 48.963417670735211 ], [ -125.3642743999999, 49.007252349999945 ] ], [ [ -126.61890059999992, 49.591856019999931 ], [ -126.49358750709344, 49.615634634150148 ], [ -126.38108758963149, 49.652066036289725 ], [ -126.15608775470743, 49.688470190074533 ], [ -126.05444189999996, 49.78104817000019 ] ], [ [ -127.11233571708493, 49.815676682583636 ], [ -126.99983579678073, 49.851955061154278 ], [ -126.98495349999985, 49.884975600000395 ] ], [ [ -126.74178759999992, 49.874918699999931 ], [ -126.80295093625597, 49.906323219004641 ], [ -126.91546085655288, 49.870085656987875 ], [ -126.97171081670484, 49.870085656987875 ], [ -126.98495349999985, 49.884975600000395 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.77483524776397, 50.492427400224173 ], [ -127.88733516806799, 50.474528274380717 ], [ -128.02796006844798, 50.474528274380717 ] ], [ [ -127.58161839999998, 50.599384790000208 ], [ -127.49580677179371, 50.720878251368546 ] ], [ [ -128.03325680000003, 50.442702130000313 ], [ -128.02796006844798, 50.474528274380717 ], [ -128.02813610000001, 50.523905109999937 ] ], [ [ -128.02407260000004, 50.652273109999982 ], [ -127.77483524776397, 50.599660786597823 ], [ -127.58161839999998, 50.599384790000208 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.58161839999998, 50.599384790000208 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.488056, 50.426667000000243 ] ], [ [ -127.37854710000011, 50.030852749999973 ], [ -127.28108692932756, 49.924430189088987 ], [ -127.11233571708493, 49.815676682583636 ] ], [ [ -126.91546085655288, 49.870085656987875 ], [ -126.94066089999995, 49.989339350000236 ] ], [ [ -126.84543780000006, 49.982390510000002 ], [ -126.80295093625597, 49.906323219004641 ] ], [ [ -126.74178759999992, 49.874918699999931 ], [ -126.63420105579999, 49.833814436152586 ] ], [ [ -126.65469529999984, 49.926304859999831 ], [ -126.63420105579999, 49.833814436152586 ], [ -126.60608107572041, 49.688470190074533 ], [ -126.61890059999992, 49.591856019999931 ], [ -126.60608107572041, 49.396473691979516 ], [ -126.49359115540928, 49.359851395258183 ], [ -126.27236909999998, 49.368447179999862 ] ], [ [ -125.98733151404844, 49.213092496770258 ], [ -126.09982143435957, 49.213092496770258 ], [ -126.24047133472175, 49.249817465166835 ], [ -126.29672129487371, 49.341530012554969 ], [ -126.27236909999998, 49.368447179999862 ] ], [ [ -126.05634120000003, 49.27631697999994 ], [ -125.98733151404844, 49.213092496770258 ], [ -125.907312, 49.173502830000245 ], [ -125.90621339999997, 49.152537600000073 ] ], [ [ -125.54668160000001, 48.941831000000334 ], [ -125.43397849999991, 48.95979785999976 ], [ -125.380662, 48.994208740000296 ], [ -125.3642743999999, 49.007252349999945 ] ], [ [ -125.14150869999993, 48.832827880000238 ], [ -125.03336160000001, 48.883163080000081 ] ], [ [ -125.04228309999998, 49.021056359999932 ], [ -125.02289129999988, 48.964512089999737 ] ], [ [ -125.03336160000001, 48.883163080000081 ], [ -125.02289129999988, 48.964512089999737 ] ], [ [ -124.55654750000006, 49.757726279999737 ], [ -124.523809, 49.8358899999998 ] ], [ [ -124.48885459999974, 49.677892319999913 ], [ -124.92826599999999, 49.673512999999708 ] ], [ [ -123.51457759999998, 49.401617049999693 ], [ -123.74983809910962, 49.429010440658146 ], [ -124.08733786002196, 49.538640877995576 ], [ -124.08733786002196, 49.684433099484977 ], [ -123.97483793971757, 49.793491191447217 ], [ -124.17988590000003, 49.783268039999825 ], [ -124.36858766078123, 49.75716572784409 ], [ -124.55654750000006, 49.757726279999737 ] ], [ [ -126.20021409999995, 50.949872629999973 ], [ -126.33733626610179, 50.929748091765752 ], [ -126.50608749792255, 50.929748091765752 ], [ -126.55858745940486, 50.848866325733916 ] ], [ [ -126.75261187443787, 50.61394812106694 ], [ -126.75364097118762, 50.670335528337532 ], [ -126.72551479577369, 50.723769047790427 ], [ -126.6411341485579, 50.759363583946417 ], [ -126.49734715005867, 50.749918472934681 ], [ -126.52864183757086, 50.794934108374719 ], [ -126.55858745940486, 50.848866325733916 ] ], [ [ -126.59874742994063, 50.70054017294747 ], [ -126.6411341485579, 50.670335528337532 ], [ -126.61076460042727, 50.573835184307484 ], [ -126.75261187443787, 50.61394812106694 ], [ -126.84948623675689, 50.633651911109943 ], [ -126.8917167994461, 50.611383449355849 ], [ -127.06857708523999, 50.621468387952099 ], [ -127.15484702194624, 50.631200420382768 ] ], [ [ -125.50343684333376, 50.412765239933556 ], [ -125.5467482017625, 50.377333225908913 ] ], [ [ -125.95901354477375, 50.384344188206263 ], [ -125.83107162474447, 50.388928681529357 ], [ -125.74671168450571, 50.3709967557743 ], [ -125.66233674427777, 50.3709967557743 ], [ -125.5467482017625, 50.377333225908913 ], [ -125.49358824076445, 50.353058050490162 ], [ -125.44561591823906, 50.331395037330658 ], [ -125.41540137561992, 50.300060895732926 ], [ -125.44214123814987, 50.277429856489483 ], [ -125.30261850538005, 50.23583903062007 ] ], [ [ -127.2105123320581, 51.680119439312605 ], [ -127.4623204691525, 51.64504609032705 ], [ -127.54671040936974, 51.575182597478879 ], [ -127.57483538944572, 51.505211554524436 ], [ -127.64481414210549, 51.405570934479677 ] ], [ [ -127.49580677179371, 50.720878251368546 ], [ -127.43420048907284, 50.76400091416258 ], [ -127.406076837626, 50.76400091416258 ], [ -127.237326961433, 50.692788787519305 ], [ -127.1897520459016, 50.612145899404105 ], [ -127.15484280035233, 50.631200420382768 ], [ -127.06857708523999, 50.612542549568801 ], [ -127.00083579607245, 50.582552529196676 ], [ -126.9263371154381, 50.588350919856595 ], [ -126.83111117990482, 50.547685615900775 ], [ -126.7310773328539, 50.550039661516315 ], [ -126.61857741539197, 50.514281479599369 ], [ -126.44982753919888, 50.496396995063854 ], [ -126.2248277042749, 50.478499373021876 ], [ -126.08555943379818, 50.492768476869749 ] ], [ [ -128.72301587142533, 52.262322952134113 ], [ -128.58733467218178, 52.26898811247549 ], [ -128.40536610447592, 52.271593097452715 ] ], [ [ -130.33006983111551, 54.313074999999998 ], [ -130.38751465023, 54.287784565961346 ] ], [ [ -126.08555943379818, 50.492768476869749 ], [ -125.95901354477375, 50.384344188206263 ] ], [ [ -125.18619846628761, 49.919552658402552 ], [ -125.24816842082198, 50.024610000000003 ] ] ]",MultiLineString
1230,elk-bay-bc-canada,"Elk Bay, BC, Canada",False,POINT (-125.44214123814987 50.27742985648948),141.0,connected-coast,Connected Coast,#939597,connected-coast-0,"[ [ [ -125.02289129999988, 48.964512089999737 ], [ -125.22483705420657, 48.963417670735211 ], [ -125.3642743999999, 49.007252349999945 ] ], [ [ -126.61890059999992, 49.591856019999931 ], [ -126.49358750709344, 49.615634634150148 ], [ -126.38108758963149, 49.652066036289725 ], [ -126.15608775470743, 49.688470190074533 ], [ -126.05444189999996, 49.78104817000019 ] ], [ [ -127.11233571708493, 49.815676682583636 ], [ -126.99983579678073, 49.851955061154278 ], [ -126.98495349999985, 49.884975600000395 ] ], [ [ -126.74178759999992, 49.874918699999931 ], [ -126.80295093625597, 49.906323219004641 ], [ -126.91546085655288, 49.870085656987875 ], [ -126.97171081670484, 49.870085656987875 ], [ -126.98495349999985, 49.884975600000395 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.77483524776397, 50.492427400224173 ], [ -127.88733516806799, 50.474528274380717 ], [ -128.02796006844798, 50.474528274380717 ] ], [ [ -127.58161839999998, 50.599384790000208 ], [ -127.49580677179371, 50.720878251368546 ] ], [ [ -128.03325680000003, 50.442702130000313 ], [ -128.02796006844798, 50.474528274380717 ], [ -128.02813610000001, 50.523905109999937 ] ], [ [ -128.02407260000004, 50.652273109999982 ], [ -127.77483524776397, 50.599660786597823 ], [ -127.58161839999998, 50.599384790000208 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.58161839999998, 50.599384790000208 ] ], [ [ -127.65441779999993, 50.535297809999925 ], [ -127.488056, 50.426667000000243 ] ], [ [ -127.37854710000011, 50.030852749999973 ], [ -127.28108692932756, 49.924430189088987 ], [ -127.11233571708493, 49.815676682583636 ] ], [ [ -126.91546085655288, 49.870085656987875 ], [ -126.94066089999995, 49.989339350000236 ] ], [ [ -126.84543780000006, 49.982390510000002 ], [ -126.80295093625597, 49.906323219004641 ] ], [ [ -126.74178759999992, 49.874918699999931 ], [ -126.63420105579999, 49.833814436152586 ] ], [ [ -126.65469529999984, 49.926304859999831 ], [ -126.63420105579999, 49.833814436152586 ], [ -126.60608107572041, 49.688470190074533 ], [ -126.61890059999992, 49.591856019999931 ], [ -126.60608107572041, 49.396473691979516 ], [ -126.49359115540928, 49.359851395258183 ], [ -126.27236909999998, 49.368447179999862 ] ], [ [ -125.98733151404844, 49.213092496770258 ], [ -126.09982143435957, 49.213092496770258 ], [ -126.24047133472175, 49.249817465166835 ], [ -126.29672129487371, 49.341530012554969 ], [ -126.27236909999998, 49.368447179999862 ] ], [ [ -126.05634120000003, 49.27631697999994 ], [ -125.98733151404844, 49.213092496770258 ], [ -125.907312, 49.173502830000245 ], [ -125.90621339999997, 49.152537600000073 ] ], [ [ -125.54668160000001, 48.941831000000334 ], [ -125.43397849999991, 48.95979785999976 ], [ -125.380662, 48.994208740000296 ], [ -125.3642743999999, 49.007252349999945 ] ], [ [ -125.14150869999993, 48.832827880000238 ], [ -125.03336160000001, 48.883163080000081 ] ], [ [ -125.04228309999998, 49.021056359999932 ], [ -125.02289129999988, 48.964512089999737 ] ], [ [ -125.03336160000001, 48.883163080000081 ], [ -125.02289129999988, 48.964512089999737 ] ], [ [ -124.55654750000006, 49.757726279999737 ], [ -124.523809, 49.8358899999998 ] ], [ [ -124.48885459999974, 49.677892319999913 ], [ -124.92826599999999, 49.673512999999708 ] ], [ [ -123.51457759999998, 49.401617049999693 ], [ -123.74983809910962, 49.429010440658146 ], [ -124.08733786002196, 49.538640877995576 ], [ -124.08733786002196, 49.684433099484977 ], [ -123.97483793971757, 49.793491191447217 ], [ -124.17988590000003, 49.783268039999825 ], [ -124.36858766078123, 49.75716572784409 ], [ -124.55654750000006, 49.757726279999737 ] ], [ [ -126.20021409999995, 50.949872629999973 ], [ -126.33733626610179, 50.929748091765752 ], [ -126.50608749792255, 50.929748091765752 ], [ -126.55858745940486, 50.848866325733916 ] ], [ [ -126.75261187443787, 50.61394812106694 ], [ -126.75364097118762, 50.670335528337532 ], [ -126.72551479577369, 50.723769047790427 ], [ -126.6411341485579, 50.759363583946417 ], [ -126.49734715005867, 50.749918472934681 ], [ -126.52864183757086, 50.794934108374719 ], [ -126.55858745940486, 50.848866325733916 ] ], [ [ -126.59874742994063, 50.70054017294747 ], [ -126.6411341485579, 50.670335528337532 ], [ -126.61076460042727, 50.573835184307484 ], [ -126.75261187443787, 50.61394812106694 ], [ -126.84948623675689, 50.633651911109943 ], [ -126.8917167994461, 50.611383449355849 ], [ -127.06857708523999, 50.621468387952099 ], [ -127.15484702194624, 50.631200420382768 ] ], [ [ -125.50343684333376, 50.412765239933556 ], [ -125.5467482017625, 50.377333225908913 ] ], [ [ -125.95901354477375, 50.384344188206263 ], [ -125.83107162474447, 50.388928681529357 ], [ -125.74671168450571, 50.3709967557743 ], [ -125.66233674427777, 50.3709967557743 ], [ -125.5467482017625, 50.377333225908913 ], [ -125.49358824076445, 50.353058050490162 ], [ -125.44561591823906, 50.331395037330658 ], [ -125.41540137561992, 50.300060895732926 ], [ -125.44214123814987, 50.277429856489483 ], [ -125.30261850538005, 50.23583903062007 ] ], [ [ -127.2105123320581, 51.680119439312605 ], [ -127.4623204691525, 51.64504609032705 ], [ -127.54671040936974, 51.575182597478879 ], [ -127.57483538944572, 51.505211554524436 ], [ -127.64481414210549, 51.405570934479677 ] ], [ [ -127.49580677179371, 50.720878251368546 ], [ -127.43420048907284, 50.76400091416258 ], [ -127.406076837626, 50.76400091416258 ], [ -127.237326961433, 50.692788787519305 ], [ -127.1897520459016, 50.612145899404105 ], [ -127.15484280035233, 50.631200420382768 ], [ -127.06857708523999, 50.612542549568801 ], [ -127.00083579607245, 50.582552529196676 ], [ -126.9263371154381, 50.588350919856595 ], [ -126.83111117990482, 50.547685615900775 ], [ -126.7310773328539, 50.550039661516315 ], [ -126.61857741539197, 50.514281479599369 ], [ -126.44982753919888, 50.496396995063854 ], [ -126.2248277042749, 50.478499373021876 ], [ -126.08555943379818, 50.492768476869749 ] ], [ [ -128.72301587142533, 52.262322952134113 ], [ -128.58733467218178, 52.26898811247549 ], [ -128.40536610447592, 52.271593097452715 ] ], [ [ -130.33006983111551, 54.313074999999998 ], [ -130.38751465023, 54.287784565961346 ] ], [ [ -126.08555943379818, 50.492768476869749 ], [ -125.95901354477375, 50.384344188206263 ] ], [ [ -125.18619846628761, 49.919552658402552 ], [ -125.24816842082198, 50.024610000000003 ] ] ]",MultiLineString
